0.020408163265306367, 0.03658536585365901
0.23129251700680276, 0.2926829268292668
0.4285714285714287, 0.6585365853658516
0.6462585034013607, 0.890243902439023
0.8231292517006806, 1.1463414634146307
0.8775510204081637, 1.512195121951219
0.9115646258503401, 1.8536585365853657
0.9251700680272111, 2.1951219512195124
0.9387755102040819, 2.5487804878048763
0.9387755102040819, 2.902439024390244
0.9523809523809524, 3.2439024390243887
0.9523809523809527, 3.6097560975609753
0.9591836734693878, 3.95121951219512
0.972789115646259, 4.317073170731707
0.972789115646259, 4.670731707317072
0.972789115646259, 5.048780487804878
0.972789115646259, 5.402439024390245
0.972789115646259, 5.7682926829268295
0.972789115646259, 6.158536585365854
0.9863945578231296, 6.536585365853659
0.9863945578231298, 6.890243902439024
0.9795918367346942, 7.243902439024391
0.9795918367346944, 7.597560975609757
0.9795918367346944, 7.951219512195123
0.9795918367346944, 8.317073170731708
0.9931972789115652, 8.76829268292683
1.0136054421768712, 8.317073170731708
1.027210884353742, 7.951219512195122
1.0204081632653068, 7.585365853658537
1.0204081632653068, 7.353658536585366
1.0340136054421771, 7
1.0408163265306127, 6.7804878048780495
1.0544217687074835, 7.146341463414634
1.0544217687074835, 7.414634146341464
1.061224489795919, 7.75609756097561
1.0680272108843543, 8.097560975609756
1.0680272108843543, 8.365853658536587
1.1156462585034022, 8.024390243902442
1.1224489795918373, 7.853658536585366
1.1224489795918373, 7.585365853658537
1.1632653061224496, 7.878048780487806
1.1632653061224496, 8.02439024390244
1.1632653061224496, 8.195121951219512
1.204081632653062, 8.02439024390244
1.2176870748299327, 7.707317073170732
1.2448979591836737, 8.02439024390244
1.2448979591836737, 8.292682926829269
1.285714285714286, 8.02439024390244
1.2993197278911568, 7.841463414634147
1.3061224489795924, 8.146341463414636
1.340136054421769, 8.28048780487805
1.4081632653061225, 8.04878048780488
1.4761904761904763, 8.26829268292683
1.6258503401360547, 8.390243902439025
1.8095238095238093, 8.390243902439025
2.0272108843537415, 8.439024390243905
2.2380952380952386, 8.52439024390244
2.4421768707482996, 8.560975609756099
2.646258503401361, 8.597560975609756
2.8639455782312933, 8.54878048780488
3.0680272108843543, 8.463414634146343
3.278911564625851, 8.390243902439025
3.5034013605442187, 8.341463414634147
3.7074829931972797, 8.231707317073173
3.8979591836734695, 8.134146341463417
4.108843537414967, 8.134146341463415
4.306122448979593, 7.975609756097562
4.523809523809525, 7.817073170731708
4.727891156462586, 7.670731707317075
4.938775510204083, 7.536585365853659
5.149659863945579, 7.353658536585366
5.353741496598641, 7.146341463414635
5.557823129251702, 6.951219512195122
5.734693877551021, 6.585365853658536
5.8843537414966, 6.2317073170731705
5.938775510204082, 5.853658536585366
5.98639455782313, 5.487804878048781
6.0272108843537415, 5.097560975609756
6.0272108843537415, 4.731707317073171
6.040816326530613, 4.365853658536587
6.0476190476190474, 4
6.054421768707483, 3.6219512195121943
6.054421768707483, 3.2560975609756095
6.054421768707483, 2.8902439024390247
6.068027210884353, 2.524390243902438
6.068027210884354, 2.134146341463415
6.068027210884353, 1.7804878048780477
6.068027210884353, 1.4146341463414611
6.068027210884353, 1.048780487804878
6.061224489795919, 0.6585365853658534
6.068027210884353, 0.2682926829268286
6.074829931972789, -0.09756097560975618
6.074829931972789, -0.46341463414634276
6.074829931972789, -0.8292682926829293
6.088435374149659, -1.317073170731705
6.102040816326531, -0.9756097560975636
6.108843537414966, -0.6341463414634152
6.108843537414966, -0.28048780487805125
6.115646258503402, 0.04878048780487809
6.115646258503402, 0.40243902439024204
6.115646258503402, 0.6829268292682915
6.122448979591837, 0.939024390243901
6.149659863945578, 0.5609756097560972
6.149659863945578, 0.1829268292682915
6.156462585034014, -0.1829268292682933
6.163265306122448, -0.5487804878048781
6.163265306122448, -0.7317073170731714
6.170068027210884, -0.8902439024390247
6.210884353741497, -0.5853658536585407
6.210884353741497, -0.25609756097560954
6.210884353741497, -1.7763568394002505e-15
6.2517006802721085, -0.39024390243902474
6.2517006802721085, -0.7926829268292686
6.312925170068027, -0.4512195121951237
6.312925170068027, -0.7195121951219523
6.360544217687075, -0.5853658536585389
6.401360544217686, -0.7317073170731714
6.45578231292517, -0.609756097560977
6.551020408163265, -0.7317073170731696
6.707482993197279, -0.9268292682926838
6.911564625850341, -0.9756097560975636
7.108843537414967, -0.9512195121951219
7.333333333333334, -0.9512195121951237
7.5442176870748305, -0.9024390243902474
7.741496598639456, -0.8902439024390247
7.945578231292519, -0.7682926829268304
8.170068027210885, -0.8292682926829293
8.360544217687076, -0.8902439024390247
8.557823129251704, -0.8048780487804876
8.78231292517007, -0.6707317073170742
8.98639455782313, -0.5853658536585389
9.204081632653063, -0.46341463414634276
9.421768707482995, -0.3658536585365866
9.612244897959185, -0.25609756097560954
9.829931972789115, -0.04878048780487987
9.979591836734693, 0.06097560975609717
